"TOA5","CR300Series_2","CR300","21904","CR300.Std.09.02","CPU:LufftWS5022Sec.cr300","30643","two_sec"
"TIMESTAMP","RECORD","BatVolt_V_Min","AirTemp_C_Avg","RH_Avg","Barometer_hPa","Solar_W_m2_Avg","AirTemp_C_Min","AirTemp_C_Max","WindSpeed_ms_WVc(1)","WindSpeed_ms_WVc(2)","Wind_Quality_Avg"
"TS","RN","","","","","","","","","",""
"","","Min","Avg","Avg","Smp","Avg","Min","Max","WVc","WVc","Avg"
"2020-12-14 08:28:30",12475,11.68,13.2,98.7,1016.2,32.4,13.2,13.2,1.9,306.2,100
"2020-12-14 08:28:32",12476,11.66,13.2,98.7,1016.2,32.4,13.2,13.2,1.9,306.2,100
"2020-12-14 08:28:54",12477,11.68,13.2,98.7,1016.2,34.2,13.2,13.2,2.8,306.1,100
"2020-12-14 08:29:00",12478,11.67,13.2,98.7,1016.2,34.2,13.2,13.2,3,307.3,100
"2020-12-14 08:29:10",12479,11.68,13.2,98.7,1016.2,35,13.2,13.2,1.6,309.8,100
"2020-12-14 08:29:24",12480,11.68,13.2,98.7,1016.2,37.3,13.2,13.2,2.2,322,100
"2020-12-14 08:29:30",12481,11.67,13.2,98.7,1016.2,37.3,13.2,13.2,2.2,322,100
"2020-12-14 08:29:44",12482,11.67,13.2,98.7,1016.2,38.4,13.2,13.2,1.9,302.3,100
"2020-12-14 08:29:54",12483,11.68,13.2,98.7,1016.2,38.6,13.2,13.2,1,310.1,100
"2020-12-14 08:30:00",12484,11.68,13.2,98.7,1016.2,38.6,13.2,13.2,2.6,296.4,100
"2020-12-14 08:30:22",12485,11.67,13.2,98.7,1016.1,39.7,13.2,13.2,1.3,313.1,100
"2020-12-14 08:30:28",12486,11.68,13.2,98.7,1016.1,41.7,13.2,13.2,2,282.7,100
"2020-12-14 08:30:50",12487,11.67,13.2,98.7,1016.1,43.6,13.2,13.2,2.1,310.3,100
"2020-12-14 08:30:56",12488,11.66,13.2,98.7,1016.1,42.9,13.2,13.2,2.7,292.2,100
"2020-12-14 08:30:58",12489,11.67,13.2,98.7,1016.1,42.9,13.2,13.2,2.7,292.2,100
"2020-12-14 08:31:04",12490,11.66,13.2,98.7,1016.1,43.5,13.2,13.2,2.5,268.1,100
"2020-12-14 08:31:18",12491,11.68,13.2,98.7,1016.2,44.3,13.2,13.2,2.2,279.7,100
"2020-12-14 08:31:28",12492,11.66,13.2,98.7,1016.2,44.2,13.2,13.2,2.1,296.9,100
"2020-12-14 08:31:42",12493,11.68,13.2,98.7,1016.2,43.7,13.2,13.2,2,314.6,100
"2020-12-14 08:33:20",12494,11.68,13.2,98.7,1016,45.9,13.2,13.2,2.6,301.2,100
"2020-12-14 08:33:42",12495,11.68,13.2,98.7,1016,46.8,13.2,13.2,2,301.3,100
"2020-12-14 08:33:48",12496,11.67,13.2,98.7,1016,46.8,13.2,13.2,2.1,306.9,100
"2020-12-14 08:33:58",12497,11.66,13.2,98.7,1016,46.8,13.2,13.2,1.9,283.2,100
"2020-12-14 08:34:16",12498,11.67,13.3,98.8,1016.1,45.9,13.3,13.3,1.2,300.1,100
"2020-12-14 08:34:42",12499,11.67,13.3,98.8,1016.1,44.5,13.3,13.3,1.2,309.1,100
"2020-12-14 08:34:48",12500,11.68,13.3,98.8,1016.1,44.6,13.3,13.3,1.2,309.1,100
"2020-12-14 08:35:06",12501,11.67,13.3,98.8,1016.1,46.6,13.3,13.3,1.2,310.1,100
"2020-12-14 08:35:16",12502,11.68,13.3,98.8,1016.1,46.5,13.3,13.3,2.2,310.8,100
"2020-12-14 08:35:18",12503,11.65,13.3,98.8,1016.1,46.5,13.3,13.3,1.9,310.8,100
"2020-12-14 08:35:40",12504,11.68,13.3,98.8,1016.1,44.5,13.3,13.3,2.5,287.4,100
"2020-12-14 08:35:46",12505,11.66,13.3,98.8,1016.1,43.1,13.3,13.3,1.4,285,100
"2020-12-14 08:36:12",12506,11.68,13.3,98.8,1016.1,40.2,13.3,13.3,1.7,295.8,100
"2020-12-14 08:36:34",12507,11.68,13.3,98.8,1016.1,36.8,13.3,13.3,1.8,297.8,100
"2020-12-14 08:36:40",12508,11.66,13.3,98.8,1016.1,36.8,13.3,13.3,1.8,303.8,100
"2020-12-14 08:36:46",12509,11.68,13.3,98.8,1016.1,35.4,13.3,13.3,1.8,303.8,100
"2020-12-14 08:37:08",12510,11.67,13.3,98.8,1016.1,33.5,13.3,13.3,2.5,309.2,100
"2020-12-14 08:38:06",12511,11.67,13.2,98.8,1016.1,29.7,13.2,13.2,1.6,303.7,100
"2020-12-14 08:39:32",12512,11.67,13.3,98.7,1016.1,31.1,13.3,13.3,2.5,299.8,100
"2020-12-14 08:39:38",12513,11.67,13.3,98.7,1016.1,30.5,13.3,13.3,2.5,299.8,100
"2020-12-14 08:40:04",12514,11.66,13.3,98.7,1016.1,30.5,13.3,13.3,0.9,291.4,100
"2020-12-14 08:40:30",12515,11.66,13.3,98.7,1016,30.4,13.3,13.3,2.4,290.7,100
"2020-12-14 08:40:36",12516,11.67,13.3,98.7,1016,30.4,13.3,13.3,1.9,304.3,100
"2020-12-14 08:40:38",12517,11.68,13.3,98.7,1016,30.4,13.3,13.3,1.9,304.3,100
"2020-12-14 08:41:00",12518,11.68,13.3,98.7,1016,28.5,13.3,13.3,2.2,297.2,100
"2020-12-14 08:41:06",12519,11.67,13.3,98.7,1016,27.8,13.3,13.3,1.6,297.2,100
"2020-12-14 08:41:32",12520,11.68,13.3,98.7,1016.1,28.6,13.3,13.3,2.5,312.7,100
"2020-12-14 08:41:38",12521,11.67,13.3,98.7,1016.1,29.9,13.3,13.3,3.2,301.9,100
"2020-12-14 08:42:00",12522,11.68,13.3,98.7,1016.1,32.2,13.3,13.3,2.4,293.2,100
"2020-12-14 08:42:06",12523,11.66,13.3,98.7,1016.1,33.3,13.3,13.3,1.9,294.8,100
"2020-12-14 08:42:32",12524,11.68,13.3,98.7,1016.1,34.6,13.3,13.3,1.4,308.3,100
"2020-12-14 08:42:46",12525,11.67,13.3,98.7,1016.1,37.7,13.3,13.3,2,297.7,100
"2020-12-14 08:42:56",12526,11.66,13.3,98.7,1016.1,39.6,13.3,13.3,2.1,292.8,100
"2020-12-14 08:43:02",12527,11.66,13.3,98.7,1016.1,39.6,13.3,13.3,2.7,295.6,100
"2020-12-14 08:43:04",12528,11.65,13.3,98.7,1016.1,41.3,13.3,13.3,2.7,295.6,100
"2020-12-14 08:43:14",12529,11.66,13.3,98.7,1016.1,42.6,13.3,13.3,1.6,321.1,100
"2020-12-14 08:43:28",12530,11.68,13.3,98.7,1016.1,43.5,13.3,13.3,1.9,288.9,100
"2020-12-14 08:43:42",12531,11.67,13.3,98.7,1016.1,44,13.3,13.3,2.3,302.2,100
"2020-12-14 08:44:56",12532,11.67,13.3,98.7,1016.1,41,13.3,13.3,2.2,293.6,100
"2020-12-14 08:45:18",12533,11.67,13.5,98.8,1016.1,37,13.5,13.5,1.9,280.6,100
"2020-12-14 08:45:36",12534,11.65,13.5,98.8,1016.1,33.7,13.5,13.5,1.3,297.8,100
"2020-12-14 08:46:42",12535,11.68,13.4,98.8,1016.1,39.8,13.4,13.4,1.2,263.8,100
"2020-12-14 08:46:56",12536,11.66,13.4,98.8,1016.1,40.1,13.4,13.4,2.2,302.9,100
"2020-12-14 08:47:02",12537,11.66,13.4,98.8,1016.1,40.1,13.4,13.4,2.2,302.9,100
"2020-12-14 08:47:12",12538,11.65,13.4,98.8,1016.1,39.6,13.4,13.4,2,303.7,100
"2020-12-14 08:47:26",12539,11.68,13.2,98.7,1016.1,42.2,13.2,13.2,1.7,295.2,100
"2020-12-14 08:47:44",12540,11.67,13.2,98.7,1016.1,45.4,13.2,13.2,2.2,300.1,100
"2020-12-14 08:47:50",12541,11.68,13.2,98.7,1016.1,45.4,13.2,13.2,2.6,290.2,100
"2020-12-14 08:48:08",12542,11.67,13.2,98.7,1016.1,44.7,13.2,13.2,2.7,297.8,100
"2020-12-14 08:48:18",12543,11.67,13.2,98.7,1016.1,44,13.2,13.2,2.2,286.2,100
"2020-12-14 08:48:24",12544,11.66,13.2,98.7,1016.1,43.8,13.2,13.2,2.2,289.5,100
"2020-12-14 08:48:26",12545,11.68,13.2,98.7,1016.1,43.8,13.2,13.2,1.6,289.5,100
"2020-12-14 08:48:36",12546,11.66,13.2,98.7,1016.1,43.6,13.2,13.2,2.3,314.2,100
"2020-12-14 08:48:42",12547,11.68,13.2,98.7,1016.1,43.6,13.2,13.2,2.3,316.4,100
"2020-12-14 08:48:48",12548,11.66,13.2,98.7,1016.1,43.3,13.2,13.2,2,316.4,100
"2020-12-14 08:48:54",12549,11.68,13.2,98.7,1016.1,42.8,13.2,13.2,2.3,301.8,100
"2020-12-14 08:48:56",12550,11.67,13.2,98.7,1016.1,42.8,13.2,13.2,2.3,301.8,100
"2020-12-14 08:49:10",12551,11.67,13.2,98.7,1016.1,41.7,13.2,13.2,2,323.6,100
"2020-12-14 08:49:40",12552,11.65,13.3,98.7,1016.1,39.9,13.3,13.3,0.6,295.9,100
"2020-12-14 08:49:46",12553,11.67,13.3,98.7,1016.1,39.9,13.3,13.3,1.8,250.2,100
"2020-12-14 08:49:48",12554,11.66,13.3,98.7,1016.1,39.9,13.3,13.3,1.8,250.2,100
"2020-12-14 08:50:14",12555,11.66,13.3,98.7,1016.2,42.6,13.3,13.3,2,311,100
"2020-12-14 08:50:28",12556,11.67,13.3,98.7,1016.2,43.8,13.3,13.3,2.2,300.9,100
"2020-12-14 08:50:34",12557,11.67,13.3,98.7,1016.2,45.5,13.3,13.3,3,288.2,100
"2020-12-14 08:50:40",12558,11.67,13.3,98.7,1016.2,45.5,13.3,13.3,3,293.4,100
"2020-12-14 08:50:50",12559,11.67,13.3,98.7,1016.2,46.6,13.3,13.3,2.1,296.9,100
"2020-12-14 08:51:08",12560,11.66,13.3,98.7,1016.2,49.1,13.3,13.3,1.4,306.1,100
"2020-12-14 08:51:18",12561,11.67,13.4,98.7,1016.2,50.6,13.4,13.4,1.4,309.2,100
"2020-12-14 08:51:44",12562,11.65,13.4,98.7,1016.2,49.3,13.4,13.4,1.3,317.9,100
"2020-12-14 08:52:06",12563,11.67,13.4,98.7,1016.2,44.9,13.4,13.4,1.5,307.3,100
"2020-12-14 08:52:16",12564,11.66,13.4,98.8,1016.1,43.3,13.4,13.4,1.3,319.4,100
"2020-12-14 08:52:42",12565,11.66,13.4,98.8,1016.1,42.4,13.4,13.4,0.4,2.8,100
"2020-12-14 08:53:08",12566,11.67,13.4,98.8,1016.1,40.1,13.4,13.4,2,255.4,100
"2020-12-14 08:53:14",12567,11.66,13.4,98.7,1016,38.8,13.4,13.4,2,334.7,100
"2020-12-14 08:53:36",12568,11.67,13.4,98.7,1016,35.6,13.4,13.4,1.7,290.7,100
"2020-12-14 08:53:42",12569,11.66,13.4,98.7,1016,35.6,13.4,13.4,1.8,286.8,100
"2020-12-14 08:53:44",12570,11.66,13.4,98.7,1016,35.3,13.4,13.4,1.8,286.8,100
"2020-12-14 08:54:06",12571,11.67,13.4,98.7,1016,35.7,13.4,13.4,1.9,308.7,100
"2020-12-14 08:54:12",12572,11.66,13.4,98.7,1016,35.7,13.4,13.4,2,315.4,100
"2020-12-14 08:54:38",12573,11.67,13.3,98.7,1016.2,39.7,13.3,13.3,2.5,293.2,100
"2020-12-14 08:55:04",12574,11.65,13.3,98.7,1016.2,37.7,13.3,13.3,1.8,282.9,100
"2020-12-14 08:55:10",12575,11.65,13.3,98.7,1016.2,37.7,13.3,13.3,1.8,282.9,100
"2020-12-14 08:55:12",12576,11.66,13.3,98.7,1016.2,37.7,13.3,13.3,2.4,290.7,100
"2020-12-14 08:55:38",12577,11.67,13.2,98.8,1016.1,35.4,13.2,13.2,1.3,300.5,100
"2020-12-14 08:55:40",12578,11.66,13.2,98.8,1016.1,35.4,13.2,13.2,1.1,314.6,100
"2020-12-14 08:56:02",12579,11.66,13.2,98.8,1016.1,32.8,13.2,13.2,1.1,289.1,100
"2020-12-14 08:56:08",12580,11.67,13.2,98.8,1016.1,32,13.2,13.2,0.6,270.9,100
"2020-12-14 08:56:30",12581,11.67,13.4,98.8,1016.2,30.4,13.4,13.4,1.9,255.7,100
"2020-12-14 08:56:36",12582,11.66,13.4,98.8,1016.2,28.8,13.4,13.4,1.8,303.8,100
"2020-12-14 08:57:02",12583,11.67,13.4,98.8,1016.2,26.3,13.4,13.4,1,302.5,100
"2020-12-14 08:57:08",12584,11.67,13.4,98.8,1016.2,25.4,13.4,13.4,1,302.5,100
"2020-12-14 08:57:30",12585,11.66,13.5,98.8,1016.2,23.7,13.5,13.5,1.4,299.6,100
"2020-12-14 08:57:36",12586,11.67,13.5,98.8,1016.2,22.7,13.5,13.5,1.4,299.6,100
"2020-12-14 08:57:58",12587,11.66,13.5,98.8,1016.2,21.1,13.5,13.5,1.4,309.5,100
"2020-12-14 08:58:20",12588,11.66,13.4,98.7,1016.2,19.9,13.4,13.4,0.7,299.9,100
"2020-12-14 08:58:26",12589,11.67,13.4,98.7,1016.2,19.8,13.4,13.4,0.8,316.6,100
"2020-12-14 08:58:32",12590,11.65,13.4,98.7,1016.2,19.8,13.4,13.4,0.8,314.5,100
"2020-12-14 08:58:54",12591,11.66,13.4,98.7,1016.2,19.8,13.4,13.4,0,0,100
"2020-12-14 08:59:04",12592,11.66,13.4,98.7,1016.2,19.9,13.4,13.4,0.7,308.1,100
"2020-12-14 08:59:26",12593,11.65,13.3,98.7,1016.3,20,13.3,13.3,2.5,316,100
"2020-12-14 08:59:32",12594,11.67,13.3,98.7,1016.3,20,13.3,13.3,2.5,316,100
"2020-12-14 08:59:34",12595,11.66,13.3,98.7,1016.3,20.2,13.3,13.3,2.5,316,100
"2020-12-14 08:59:48",12596,11.67,13.3,98.7,1016.3,20.2,13.3,13.3,0.8,311.2,100
"2020-12-14 08:59:54",12597,11.67,13.3,98.7,1016.3,20.2,13.3,13.3,0.8,301.7,100
"2020-12-14 09:00:00",12598,11.65,13.3,98.7,1016.3,20.2,13.3,13.3,0.8,301.7,100
"2020-12-14 09:00:06",12599,11.67,13.3,98.7,1016.3,20.2,13.3,13.3,1.3,282.9,100
"2020-12-14 09:00:24",12600,11.67,13.4,98.7,1016.2,20.9,13.4,13.4,0.9,316,100
"2020-12-14 09:00:30",12601,11.65,13.4,98.7,1016.2,20.9,13.4,13.4,1.3,292.3,100
"2020-12-14 09:00:32",12602,11.66,13.4,98.7,1016.2,20.9,13.4,13.4,1.3,292.3,100
"2020-12-14 09:00:50",12603,11.65,13.4,98.7,1016.2,22.2,13.4,13.4,1.2,317.6,100
"2020-12-14 09:00:56",12604,11.65,13.4,98.7,1016.2,22.9,13.4,13.4,2.6,302.4,100
"2020-12-14 09:01:22",12605,11.66,13.4,98.7,1016.3,24.6,13.4,13.4,1.7,313.5,100
"2020-12-14 09:01:28",12606,11.66,13.4,98.7,1016.3,25.1,13.4,13.4,1.3,325.5,100
"2020-12-14 09:01:30",12607,11.65,13.4,98.7,1016.3,25.1,13.4,13.4,1.3,325.5,100
"2020-12-14 09:01:52",12608,11.67,13.4,98.7,1016.3,25.1,13.4,13.4,1.2,284.5,100
"2020-12-14 09:01:58",12609,11.65,13.4,98.7,1016.3,25.1,13.4,13.4,1.2,284.5,100
"2020-12-14 09:02:20",12610,11.67,13.3,98.7,1016.4,25.5,13.3,13.3,1.3,296.9,100
"2020-12-14 09:02:22",12611,11.67,13.3,98.7,1016.4,25.5,13.3,13.3,1.3,296.9,100
"2020-12-14 09:02:48",12612,11.66,13.3,98.7,1016.4,27.8,13.3,13.3,1.8,298.6,100
"2020-12-14 09:02:54",12613,11.66,13.3,98.7,1016.4,28.5,13.3,13.3,1.8,297.4,100
"2020-12-14 09:03:20",12614,11.65,13.3,98.7,1016.2,29,13.3,13.3,1.1,306.3,100
"2020-12-14 09:03:50",12615,11.66,13.3,98.7,1016.2,34.4,13.3,13.3,1.6,299,100
"2020-12-14 09:03:56",12616,11.65,13.3,98.7,1016.2,34.9,13.3,13.3,1.6,299,100
"2020-12-14 09:04:18",12617,11.66,13.3,98.8,1016.2,33.5,13.3,13.3,2.1,287.5,100
"2020-12-14 09:04:24",12618,11.66,13.3,98.8,1016.2,31.8,13.3,13.3,2.1,334.2,100
"2020-12-14 09:04:46",12619,11.66,13.3,98.8,1016.2,32.5,13.3,13.3,1,311.9,100
"2020-12-14 09:04:52",12620,11.65,13.3,98.8,1016.2,32.5,13.3,13.3,1.6,286.5,100
"2020-12-14 09:04:54",12621,11.67,13.3,98.8,1016.2,34.4,13.3,13.3,1.6,286.5,100
"2020-12-14 09:05:16",12622,11.67,13.3,98.7,1016.3,37,13.3,13.3,1.5,311.1,100
"2020-12-14 09:05:22",12623,11.67,13.3,98.7,1016.3,37,13.3,13.3,1.5,285.3,100
"2020-12-14 09:05:44",12624,11.66,13.3,98.7,1016.3,38.9,13.3,13.3,0.8,273.1,100
"2020-12-14 09:05:50",12625,11.65,13.3,98.7,1016.3,38.9,13.3,13.3,1.4,295.9,100
"2020-12-14 09:05:56",12626,11.67,13.3,98.7,1016.3,39.9,13.3,13.3,1.5,312.1,100
"2020-12-14 09:06:18",12627,11.67,13.4,98.8,1016.3,40.8,13.4,13.4,1.6,294.8,100
"2020-12-14 09:06:44",12628,11.67,13.4,98.8,1016.3,43.8,13.4,13.4,1.4,318.7,100
"2020-12-14 09:06:50",12629,11.67,13.4,98.8,1016.3,43.8,13.4,13.4,1.9,299.3,100
"2020-12-14 09:07:12",12630,11.65,13.4,98.8,1016.3,45.1,13.4,13.4,1.2,291.8,100
"2020-12-14 09:07:18",12631,11.66,13.3,98.8,1016.4,45.8,13.3,13.3,0.9,317,100
"2020-12-14 09:07:40",12632,11.67,13.3,98.8,1016.4,44.5,13.3,13.3,2.5,289.9,100
"2020-12-14 09:07:46",12633,11.66,13.3,98.8,1016.4,44.3,13.3,13.3,3,292.7,100
"2020-12-14 09:08:08",12634,11.65,13.3,98.8,1016.4,45.5,13.3,13.3,2.2,289.4,100
"2020-12-14 09:08:38",12635,11.65,13.3,98.7,1016.3,48,13.3,13.3,1.8,300.5,100
"2020-12-14 09:08:44",12636,11.66,13.3,98.7,1016.3,48,13.3,13.3,1.2,300.5,100
"2020-12-14 09:08:54",12637,11.66,13.3,98.7,1016.3,48.1,13.3,13.3,1.9,309.5,100
"2020-12-14 09:09:08",12638,11.66,13.3,98.7,1016.3,47.8,13.3,13.3,0.8,304.5,100
"2020-12-14 09:09:14",12639,11.66,13.3,98.8,1016.3,47.2,13.3,13.3,0.8,278.8,100
"2020-12-14 09:09:36",12640,11.66,13.3,98.8,1016.3,44.7,13.3,13.3,1.3,303.9,100
"2020-12-14 09:09:46",12641,11.65,13.3,98.8,1016.3,45,13.3,13.3,2.2,299.4,100
"2020-12-14 09:10:04",12642,11.67,13.3,98.8,1016.3,48.5,13.3,13.3,2.4,291.9,100
"2020-12-14 09:10:10",12643,11.66,13.3,98.8,1016.3,48.5,13.3,13.3,1.6,280.2,100
"2020-12-14 09:10:12",12644,11.67,13.3,98.8,1016.3,48.5,13.3,13.3,1.6,280.2,100
"2020-12-14 09:10:38",12645,11.65,13.3,98.7,1016.3,48.7,13.3,13.3,1.2,289.1,100
"2020-12-14 09:10:40",12646,11.65,13.3,98.7,1016.3,48.7,13.3,13.3,1.2,289.1,100
"2020-12-14 09:10:54",12647,11.67,13.3,98.7,1016.3,44.7,13.3,13.3,1.5,304.3,100
"2020-12-14 09:11:04",12648,11.66,13.3,98.7,1016.3,43.2,13.3,13.3,0.8,298.7,100
"2020-12-14 09:11:10",12649,11.65,13.3,98.7,1016.3,43.2,13.3,13.3,0.8,298.7,100
"2020-12-14 09:11:12",12650,11.67,13.3,98.7,1016.3,43.2,13.3,13.3,0.8,305.2,100
"2020-12-14 09:11:38",12651,11.66,13.2,98.7,1016.3,40.7,13.2,13.2,2.3,294.7,100
"2020-12-14 09:11:40",12652,11.67,13.2,98.7,1016.3,40.7,13.2,13.2,1.5,306.3,100
"2020-12-14 09:12:02",12653,11.67,13.2,98.7,1016.3,41.2,13.2,13.2,1.5,289.8,100
"2020-12-14 09:12:08",12654,11.65,13.2,98.7,1016.3,40.7,13.2,13.2,1.3,291.3,100
"2020-12-14 09:12:10",12655,11.67,13.2,98.7,1016.3,40.7,13.2,13.2,1.3,291.3,100
"2020-12-14 09:12:32",12656,11.67,13.4,98.8,1016.4,39.4,13.4,13.4,1.6,321.9,100
"2020-12-14 09:13:02",12657,11.67,13.4,98.8,1016.4,37.2,13.4,13.4,1.7,319.6,100
"2020-12-14 09:13:08",12658,11.66,13.4,98.8,1016.4,36.9,13.4,13.4,1.7,319.6,100
"2020-12-14 09:13:30",12659,11.67,13.2,98.7,1016.3,36.5,13.2,13.2,1.1,300.1,100
"2020-12-14 09:13:36",12660,11.67,13.2,98.7,1016.3,36.1,13.2,13.2,1.1,300.1,100
"2020-12-14 09:13:46",12661,11.67,13.2,98.7,1016.3,35.8,13.2,13.2,1.2,309.6,100
"2020-12-14 09:13:56",12662,11.65,13.2,98.7,1016.3,36,13.2,13.2,1.2,314.8,100
"2020-12-14 09:14:02",12663,11.65,13.2,98.7,1016.3,36,13.2,13.2,1.2,314.8,100
"2020-12-14 09:14:28",12664,11.67,13.4,98.8,1016.4,33.2,13.4,13.4,2.6,300.3,100
"2020-12-14 09:14:38",12665,11.67,13.4,98.8,1016.4,33.8,13.4,13.4,1.8,301.3,100
"2020-12-14 09:14:56",12666,11.67,13.4,98.8,1016.4,37.4,13.4,13.4,1.3,283.4,100
"2020-12-14 09:15:02",12667,11.65,13.4,98.8,1016.4,37.4,13.4,13.4,1,303.9,100
"2020-12-14 09:15:12",12668,11.66,13.4,98.8,1016.4,39.2,13.4,13.4,1.1,324.3,100
"2020-12-14 09:15:26",12669,11.65,13.4,98.8,1016.3,40.7,13.4,13.4,1.1,300.8,100
"2020-12-14 09:15:32",12670,11.65,13.4,98.8,1016.3,40.7,13.4,13.4,1.1,300.8,100
"2020-12-14 09:15:54",12671,11.65,13.4,98.8,1016.3,36.5,13.4,13.4,1.7,315.5,100
"2020-12-14 09:15:56",12672,11.65,13.4,98.8,1016.3,36.5,13.4,13.4,1.7,315.5,100
"2020-12-14 09:16:22",12673,11.66,13.5,98.9,1016.3,33.9,13.5,13.5,1.5,296.6,100
"2020-12-14 09:16:28",12674,11.66,13.5,98.9,1016.3,33.6,13.5,13.5,1.5,296.6,100
"2020-12-14 09:16:54",12675,11.67,13.5,98.9,1016.3,38.1,13.5,13.5,1.2,303.7,100
"2020-12-14 09:17:20",12676,11.66,13.4,98.8,1016.4,42.8,13.4,13.4,1.8,295.4,100
"2020-12-14 09:17:26",12677,11.65,13.4,98.8,1016.4,43.8,13.4,13.4,1.8,303.6,100
"2020-12-14 09:17:36",12678,11.66,13.4,98.8,1016.4,43.8,13.4,13.4,0.8,327.2,100
"2020-12-14 09:17:50",12679,11.66,13.4,98.8,1016.4,43.2,13.4,13.4,0.9,299.3,100
"2020-12-14 09:18:04",12680,11.66,13.4,98.8,1016.4,42.9,13.4,13.4,1.8,305.6,100
"2020-12-14 09:18:22",12681,11.66,13.4,98.8,1016.4,42.9,13.4,13.4,0.8,290,100
"2020-12-14 09:18:28",12682,11.65,13.4,98.8,1016.4,43.3,13.4,13.4,0.7,309.6,100
"2020-12-14 09:18:50",12683,11.65,13.4,98.8,1016.4,46.6,13.4,13.4,1.3,275.7,100
"2020-12-14 09:18:56",12684,11.66,13.4,98.8,1016.4,48.8,13.4,13.4,0.5,307.1,100
"2020-12-14 09:19:02",12685,11.66,13.4,98.8,1016.4,48.8,13.4,13.4,0.5,307.1,100
"2020-12-14 09:19:20",12686,11.67,13.4,98.8,1016.4,53.6,13.4,13.4,0.6,289.8,100
"2020-12-14 09:19:26",12687,11.67,13.4,98.8,1016.4,55.3,13.4,13.4,0.9,284.6,100
"2020-12-14 09:19:56",12688,11.66,13.4,98.8,1016.4,57.6,13.4,13.4,1.3,300.1,100
"2020-12-14 09:20:14",12689,11.66,13.6,98.8,1016.4,58.1,13.6,13.6,1.3,313.6,100
"2020-12-14 09:20:20",12690,11.65,13.6,98.8,1016.4,58.1,13.6,13.6,1,306.7,100
"2020-12-14 09:20:46",12691,11.65,13.6,98.8,1016.4,62.9,13.6,13.6,0.7,304.9,100
"2020-12-14 09:20:52",12692,11.66,13.6,98.8,1016.4,62.9,13.6,13.6,1.3,293.1,100
"2020-12-14 09:21:18",12693,11.65,13.6,98.9,1016.3,69.7,13.6,13.6,1.5,285,100
"2020-12-14 09:21:24",12694,11.66,13.6,98.9,1016.3,74.1,13.6,13.6,2,288.3,100
"2020-12-14 09:21:38",12695,11.64,13.6,98.9,1016.3,78.4,13.6,13.6,2.6,280.2,100
"2020-12-14 09:21:40",12696,11.66,13.6,98.9,1016.3,78.4,13.6,13.6,2.6,280.2,100
"2020-12-14 09:21:46",12697,11.65,13.6,98.9,1016.3,81.5,13.6,13.6,2.6,294.3,100
"2020-12-14 09:21:52",12698,11.66,13.6,98.9,1016.3,81.5,13.6,13.6,2.7,294.3,100
"2020-12-14 09:22:18",12699,11.66,13.5,98.7,1016.3,90.6,13.5,13.5,0.8,286,100
"2020-12-14 09:22:20",12700,11.65,13.5,98.7,1016.3,90.6,13.5,13.5,0.8,286,100
"2020-12-14 09:22:42",12701,11.66,13.5,98.7,1016.3,97.2,13.5,13.5,2.1,301.9,100
"2020-12-14 09:22:48",12702,11.65,13.5,98.7,1016.3,98.4,13.5,13.5,2.1,301.9,100
"2020-12-14 09:22:50",12703,11.65,13.5,98.7,1016.3,98.4,13.5,13.5,2.1,296.5,100
"2020-12-14 09:23:12",12704,11.66,13.5,98.7,1016.3,97.3,13.5,13.5,2.1,294.2,100
"2020-12-14 09:23:18",12705,11.67,13.4,98.8,1016.4,97.9,13.4,13.4,1.9,302.6,100
"2020-12-14 09:23:20",12706,11.66,13.4,98.8,1016.4,97.9,13.4,13.4,1.9,302.6,100
"2020-12-14 09:23:26",12707,11.64,13.4,98.8,1016.4,100,13.4,13.4,3.2,287.2,100
"2020-12-14 09:23:32",12708,11.66,13.4,98.8,1016.4,100,13.4,13.4,3.2,287.2,100
"2020-12-14 09:23:38",12709,11.66,13.4,98.8,1016.4,102.7,13.4,13.4,1.5,296.8,100
"2020-12-14 09:23:48",12710,11.65,13.4,98.8,1016.4,106,13.4,13.4,1.9,302.7,100
"2020-12-14 09:23:54",12711,11.65,13.4,98.8,1016.4,110.5,13.4,13.4,2.2,292.9,100
"2020-12-14 09:24:00",12712,11.66,13.4,98.8,1016.4,110.5,13.4,13.4,2.2,292.9,100
"2020-12-14 09:24:06",12713,11.66,13.4,98.8,1016.4,114.5,13.4,13.4,1.9,302.5,100
"2020-12-14 09:24:12",12714,11.67,13.4,98.8,1016.4,114.5,13.4,13.4,1.2,330.3,100
"2020-12-14 09:24:46",12715,11.64,13.6,98.8,1016.3,110.6,13.6,13.6,0.9,317.7,100
"2020-12-14 09:27:04",12716,11.66,13.6,98.8,1016.4,88.1,13.6,13.6,2.1,301.8,100
"2020-12-14 09:27:10",12717,11.66,13.6,98.8,1016.4,88.1,13.6,13.6,2.1,301.8,100
"2020-12-14 09:27:36",12718,11.66,13.6,98.7,1016.2,81,13.6,13.6,2.2,307.6,100
"2020-12-14 09:28:02",12719,11.66,13.6,98.7,1016.2,79.1,13.6,13.6,1.6,325.8,100
"2020-12-14 09:28:04",12720,11.66,13.6,98.7,1016.2,81.3,13.6,13.6,1.6,325.8,100
"2020-12-14 09:28:10",12721,11.66,13.6,98.7,1016.2,81.3,13.6,13.6,1.7,308.4,100
"2020-12-14 09:28:12",12722,11.64,13.6,98.7,1016.2,81.3,13.6,13.6,1.7,308.4,100
